"CODIGO";"DESCRIPCION";"COSTO";"ULTCOSTO";"PRECIO1";"PRECIO2";"PRECIO3";"PRECIO4";"PRECIO5";"PRECIO6";"PRECIO";"PORCENTAJE";"ULTPRECIO";"MARCA";"COLOR";"CATEGORIA";"SUBCATEGORIA";"UBICACION";"UNIDAD";"DISPONIBLE";"ENPRODUCCION";"NOTAS";"IVA";"TASA";"IMPOTROS";"IIBB";"STOCKMINIMO";"STOCKMAXIMO";"STOCKVENDIDO";"FECHACOMPULT";"LISTA";"PROCEDENCIA";"CODIGOBARRA";"RUBRO";"PROVEEDOR";"GARANTIA";"FECHA";"PEDIDO";"STOCK";"EXISTENTE";"ACTUAL";"MARCADOCONTADO";"MARCADOLISTA";"MARCADOFINAL";"PREPARADO";"CTANOMBRE";"CTATIPO";"CTAANTICIPO";"CTAIIBB";"ESTADO";"VENCE";"VENCIMIENTO";"DESLARGA";"RESERVA";"INDIVIDUAL";"MODIFICADO";"SLUG";"ENLACE";"TIPO";"DESTACADO";"VISIBLE";"REBAJADODESDE";"REBAJADOHASTA";"VIRTUAL";"DESCARGAR";"DESCARGA";"DESCARGARLIMITE";"DESCARGAREXPIRA";"URLEXTERNA";"BOTON";"ESTADOIMPUESTO";"CLASEIMPUESTO";"ESTADOSTOCK";"PESO";"DIMENSION";"CLASEENVIO";"VALORACION";"VENTADIRIGIDA";"VENTACRUZADA";"PADRE";"NOTACOMPRA";"ETIQUETA";"ATRIBUTO";"ATRIBUTOPORDEFECTO";"META";"USD"
792;"set body + gorrito + babita";420;;441;462;483;504;525;546;840;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;25/08/2020;;"";"201159023";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
793;"short flores adachi";270;;283.5;297;310.5;324;337.5;351;540;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;25/08/2020;;"";"201159213";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
794;"sandalias jean algodon";280;;294;308;322;336;350;364;560;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;25/08/2020;;"";"205455461";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
795;"sandalias mama pata";200;;210;220;230;240;250;260;400;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;25/08/2020;;"";"206490227";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
796;"remera con tiras nena adachi";420;;441;462;483;504;525;546;840;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;25/08/2020;;"";"211157018";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
797;"remera beba adahi";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;25/08/2020;;"";"211157500";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
798;"body varon con estampa";275;;288.75;302.5;316.25;330;343.75;357.5;550;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;25/08/2020;;"";"211157400";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
799;"remera champions legue adachi";400;;420;440;460;480;500;520;800;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;25/08/2020;;"";"211157002";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
800;"short rustico RICH";350;;367.5;385;402.5;420;437.5;455;700;100;;0;0;0;0;"";"c/u";8;;"";;0;0;0;;;;25/08/2020;;"";"212752009";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
801;"remera algodon adachi ";260;;273;286;299;312;325;338;520;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;25/08/2020;;"";"211157503";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
802;"bermuda camuflada adachi";400;;420;440;460;480;500;520;800;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;25/08/2020;;"";"211157013";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
803;"bermuda rustica ";450;;472.5;495;517.5;540;562.5;585;900;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;25/08/2020;;"";"211157008";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
804;"adachi pijama varon estampado";600;;630;660;690;720;750;780;1200;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;25/08/2020;;"";"211157012";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
805;"pijama nena adachi ";600;;630;660;690;720;750;780;1200;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;25/08/2020;;"";"211157022";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
806;"remera beba estampada";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;25/08/2020;;"";"211157500";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
807;"remera varon sin mangas adachi";400;;420;440;460;480;500;520;800;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;25/08/2020;;"";"211157047";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
808;"adachi rem nena con estampa";410;;430.5;451;471.5;492;512.5;533;820;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;25/08/2020;;"";"211157006";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
809;"remera sin mangas con estampas adachi";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;25/08/2020;;"";"211157042";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
810;"body con bolado adachi";380;;399;418;437;456;475;494;760;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;25/08/2020;;"";"211157403";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
811;"adachi vestido algodon";550;;577.5;605;632.5;660;687.5;715;1100;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;25/08/2020;;"";"211157043";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
812;"remera bebe algodon estampado";320;;336;352;368;384;400;416;640;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;25/08/2020;;"";"211157504";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
813;"remera varon adachi auto";430;;451.5;473;494.5;516;537.5;559;860;100;;0;0;0;0;"";"c/u";10;;"";;0;0;0;;;;25/08/2020;;"";"211157020";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
814;"calzas algodon adachi ";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;25/08/2020;;"";"211157508";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
815;"short algodon con bolados";150;;157.5;165;172.5;180;187.5;195;300;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;25/08/2020;;"";"213995415";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
816;"soquete estampado";60;;63;66;69;72;75;78;120;100;;0;0;0;0;"";"c/u";10;;"";;0;0;0;;;;25/08/2020;;"";"201E1001012017";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
817;"coa coa medias largas";100;;105;110;115;120;125;130;200;100;;0;0;0;0;"";"c/u";7;;"";;0;0;0;;;;25/08/2020;;"";"04620004";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
818;"lalunito set x 4";420;;441;462;483;504;525;546;840;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;25/08/2020;;"";"217542270";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
819;"calza lycra beba estampada";350;;367.5;385;402.5;420;437.5;455;700;100;;0;0;0;0;"";"c/u";12;;"";;0;0;0;;;;25/08/2020;;"";"211157506";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
820;"calza algodon y lycra adachi";450;;472.5;495;517.5;540;562.5;585;900;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;25/08/2020;;"";"211157019";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
821;"calza lycra milan";260;;273;286;299;312;325;338;520;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;26/08/2020;;"";"10948";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
822;"calza modal lisboa";400;;420;440;460;480;500;520;800;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;26/08/2020;;"";"30495";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
823;"pantalon rustico PLAY";320;;336;352;368;384;400;416;640;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;26/08/2020;;"";"20795";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
824;"campera rustico FUNTIME";465;;488.25;511.5;534.75;558;581.25;604.5;930;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;26/08/2020;;"";"10821";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
825;"buzo rustico PLAY";400;;420;440;460;480;500;520;800;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;26/08/2020;;"";"20794";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
826;"vestido modal  AURORA";350;;367.5;385;402.5;420;437.5;455;700;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;26/08/2020;;"";"10716";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
827;"pantalon rustico ANIMALS";320;;336;352;368;384;400;416;640;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;26/08/2020;;"";"20805";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
828;"remera jersey FIORE";270;;283.5;297;310.5;324;337.5;351;540;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;26/08/2020;;"";"10898";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
829;"remera jersey PARADAIS";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;26/08/2020;;"";"30479";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
830;"calza algodon y lycra corazon";310;;325.5;341;356.5;372;387.5;403;620;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;26/08/2020;;"";"10890";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
831;"vestido mjersey MARINA";440;;462;484;506;528;550;572;880;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;26/08/2020;;"";"30359";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
832;"camperita bebe";280;;294;308;322;336;350;364;560;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;31/08/2020;;"";"35214861";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
833;"gorrito big bay";65;;68.25;71.5;74.75;78;81.25;84.5;130;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;31/08/2020;;"";"96482136";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
834;"batitas byg bay";210;;220.5;231;241.5;252;262.5;273;420;100;;0;0;0;0;"";"c/u";19;;"";;0;0;0;;;;31/08/2020;;"";"52973654";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
835;"medio osito big bay";210;;220.5;231;241.5;252;262.5;273;420;100;;0;0;0;0;"";"c/u";17;;"";;0;0;0;;;;31/08/2020;;"";"58613584";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
836;"set manopla + escarpines +gorritos gamise plush";350;;367.5;385;402.5;420;437.5;455;700;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;31/08/2020;;"";"69541236";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
837;"body dino y estrella big bay";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;31/08/2020;;"";"64289458";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
838;"body dino big bay";320;;336;352;368;384;400;416;640;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;31/08/2020;;"";"621584216";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
839;"bodys big bay";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;31/08/2020;;"";"631854692";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
840;"body pinguino y oso";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;31/08/2020;;"";"586485123";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
841;"body liso big bay";320;;336;352;368;384;400;416;640;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;31/08/2020;;"";"542136978";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
842;"body frase";105;;110.25;115.5;120.75;126;131.25;136.5;210;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;31/08/2020;;"";"562145236";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
843;"body nena ";225;;236.25;247.5;258.75;270;281.25;292.5;450;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;31/08/2020;;"";"632569741";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
844;"body animalitos";350;;367.5;385;402.5;420;437.5;455;700;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;31/08/2020;;"";"624612586";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
845;"medio osito dino y estrella";210;;220.5;231;241.5;252;262.5;273;420;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;01/09/2020;;"";"621542658";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
846;"meedio osito estampado y liso";260;;273;286;299;312;325;338;520;100;;0;0;0;0;"";"c/u";2;;"";;0;0;0;;;;01/09/2020;;"";"654895214";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
847;"camisa bebe big bay";320;;336;352;368;384;400;416;640;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;01/09/2020;;"";"231658469";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
848;"conjunto remera + pantalon CHAMBA";790;;829.5;869;908.5;948;987.5;1027;1580;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;01/09/2020;;"";"624685123";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
849;"mini  short bebe";120;;126;132;138;144;150;156;240;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;01/09/2020;;"";"621359421";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
850;"enterito bigbay";325;;341.25;357.5;373.75;390;406.25;422.5;650;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;01/09/2020;;"";"584621586";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
851;"pantalon bebe";215;;225.75;236.5;247.25;258;268.75;279.5;430;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;01/09/2020;;"";"362154258";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
852;"body man larga big bay";265;;278.25;291.5;304.75;318;331.25;344.5;530;100;;0;0;0;0;"";"c/u";10;;"";;0;0;0;;;;01/09/2020;;"";"625412369";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
853;"body m. corta big bay";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";8;;"";;0;0;0;;;;01/09/2020;;"";"695412356";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
854;"body manga corta talle grande";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";0;;"";;0;0;0;;;;01/09/2020;;"";"621358421";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
855;"gorritos";95;;99.75;104.5;109.25;114;118.75;123.5;190;100;;0;0;0;0;"";"c/u";8;;"";;0;0;0;;;;01/09/2020;;"";"96482136";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
856;"camison adachi algodon estampa";380;;399;418;437;456;475;494;760;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;10/09/2020;;"";"201159473";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
857;"remera nena sin amngas";280;;294;308;322;336;350;364;560;100;;0;0;0;0;"";"c/u";3;;"";;0;0;0;;;;10/09/2020;;"";"201159410";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
858;"remera adachi con tiras";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;10/09/2020;;"";"201159484";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
859;"remera sin mangas adachi flores";275;;288.75;302.5;316.25;330;343.75;357.5;550;100;;0;0;0;0;"";"c/u";7;;"";;0;;0;;;;11/09/2020;;"";"201159484";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
860;"musculosa con encaje";275;;288.75;302.5;316.25;330;343.75;357.5;550;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;11/09/2020;;"";"201159460";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
861;"musculosa adachi talle grande";340;;357;374;391;408;425;442;680;100;;0;0;0;0;"";"c/u";1;;"";;0;0;0;;;;11/09/2020;;"";"91159507";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
862;"musculosa surf adachi";340;;357;374;391;408;425;442;680;100;;0;0;0;0;"";"c/u";-1;;"";;0;0;0;;;;11/09/2020;;"";"91159508";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
863;"shor beba algodon";250;;262.5;275;287.5;300;312.5;325;500;100;;0;0;0;0;"";"c/u";16;;"";;0;0;0;;;;11/09/2020;;"";"201159204";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
864;"bermuda rustico adachi";350;;367.5;385;402.5;420;437.5;455;700;100;;0;0;0;0;"";"c/u";5;;"";;0;0;0;;;;14/09/2020;;"";"201159461";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
865;"body y babita cloe";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;14/09/2020;;"";"203820725";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
866;"enterito sin mangas angelito";280;;294;308;322;336;350;364;560;100;;0;0;0;0;"";"c/u";15;;"";;0;0;0;;;;14/09/2020;;"";"201450409";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
867;"enterito cloe";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";15;;"";;0;0;0;;;;14/09/2020;;"";"201450400";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
868;"enterito con manga angelito";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";14;;"";;0;0;0;;;;14/09/2020;;"";"201450405";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
869;"enterito sin mangas mini dreams";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";8;;"";;0;0;0;;;;14/09/2020;;"";"200340612";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
870;"enterito liso con manga bordado";280;;294;308;322;336;350;364;560;100;;0;0;0;0;"";"c/u";7;;"";;0;0;0;;;;14/09/2020;;"";"201450403";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
871;"enterito cloe camaleon";280;;294;308;322;336;350;364;560;100;;0;0;0;0;"";"c/u";9;;"";;0;0;0;;;;14/09/2020;;"";"93820744";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
872;"enterito estampado con borrdado picot";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";14;;"";;0;0;0;;;;15/09/2020;;"";"201450413";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
873;"enterito con abertura estampado";275;;288.75;302.5;316.25;330;343.75;357.5;550;100;;0;0;0;0;"";"c/u";8;;"";;0;0;0;;;;15/09/2020;;"";"201450407";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
874;"enteritos sin mangas algoon mini dreams";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;15/09/2020;;"";"200340626";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
875;"enterito sin mangas con estampa bordado ";275;;288.75;302.5;316.25;330;343.75;357.5;550;100;;0;0;0;0;"";"c/u";6;;"";;0;0;0;;;;15/09/2020;;"";"201450408";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
876;"enteritos sin mangas pipino";300;;315;330;345;360;375;390;600;100;;0;0;0;0;"";"c/u";4;;"";;0;0;0;;;;15/09/2020;;"";"200960611";0;1;;;;"";;;;;;"";13;13;13;66;"";;;;"";;;"";"";"";;"";;;;;;;;"";"";"";"";"";;;"";;;;;;;;;;
